Id	Sps	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	ProcCoord39	ProcCoord40
39	C. nigritarsis	-0.3533864053920434	-0.07995695033873218	-0.32583727610104746	-0.04895289186934116	-0.29490153628363514	-0.021342785360513115	-0.25815010618046785	-6.512172485168694E-4	-0.21788889740882475	0.008930854909496317	-0.1764166266246546	0.009975209147772328	-0.13480786878850928	0.01006029503818582	-0.09278862265770464	0.014060553417512398	-0.054002118234656796	0.027262870328246955	-0.01575047452989525	0.044253382627434314	0.024653651884038435	0.05285441945174608	0.06626311886287622	0.05293612817867313	0.10827463943684117	0.050180067262311966	0.1500183220393216	0.04931535361949122	0.19093894576429288	0.040601771935029465	0.22805725718093434	0.024567055968262645	0.25743385409576186	-0.005143598054824811	0.28340562518764173	-0.03825153982759259	0.30123997598039254	-0.07541601748439304	0.31364454176933954	-0.1152829617002496
40	C. nigritarsis	-0.3340073728143932	-0.0950788944484259	-0.3193435205662704	-0.055589583889295066	-0.29906816781037954	-0.018053270059224316	-0.26570350299629636	0.006614930791818713	-0.22460211286149462	0.014176627837708646	-0.18245621849251017	0.016747185890432198	-0.13972891782772853	0.02150984318486989	-0.09799803893242519	0.026060665950658077	-0.055434684331684365	0.026628965234695358	-0.013495251897368086	0.030186133714732846	0.02698753220619648	0.0407137435804832	0.06867457789887316	0.050454349742187	0.11045120514698174	0.04981999710286329	0.15322384821170115	0.049392404312001294	0.1946283113605672	0.045555857517707604	0.23354649463905466	0.02871052352193512	0.2625840130877882	-6.116398876319998E-4	0.28090541130201935	-0.03842151595280691	0.2956470547592486	-0.07906319605892007	0.30518933991811975	-0.11975312808578797
41	C. nigritarsis	-0.3527395607603163	-0.0769518565395132	-0.32448628201661367	-0.046042917407374595	-0.29395426326879165	-0.01802491963565757	-0.25988485833947766	0.004131565762674198	-0.21968046053879095	0.013471779686350643	-0.17955482853020202	0.02382280361075394	-0.138378935554794	0.02095523296475302	-0.0971225235748477	0.017069262672978366	-0.05635049961915622	0.019283069634301975	-0.014884613727505377	0.02564398131159573	0.026985068892737513	0.02692152589778176	0.06759613640645591	0.031168281897687666	0.10906235817431466	0.03752956897213862	0.14935063476449792	0.04584240568070655	0.19036513316127088	0.04500443202633341	0.22852251230376902	0.02858802857260124	0.26215743933689817	0.0046428206513092485	0.28533091069464445	-0.029345930010992553	0.3036579222462558	-0.06679148431352433	0.3140087099496522	-0.10691765143490317
39	C. rideri	-0.32343625960793804	-0.10292146852157476	-0.2998338278692361	-0.06661041860178447	-0.2772976213309696	-0.029804785537837976	-0.2547154603524622	0.006940019901588955	-0.2270631086982373	0.03984171476628194	-0.19150214876815158	0.0634322408376658	-0.14944959065184085	0.06336645371645816	-0.11199477870499472	0.04223722977470703	-0.0748307756115673	0.0219407474238601	-0.03161740651450639	0.018577309254215028	0.011211490061015286	0.021538154758501224	0.054331179279983884	0.023682636124712927	0.09774242634802087	0.02501547807755556	0.14091173929405562	0.02440450843299074	0.1843675360882901	0.022940790740562808	0.2264433963922333	0.01996968141615543	0.26463302073267736	-0.001118714449370277	0.29761157228926977	-0.02873169696249995	0.3250936981076974	-0.062002733549751214	0.3393949195166614	-0.1026971476024367
40	C. rideri	-0.28868098952608273	-0.12086642740550887	-0.2839031783543444	-0.07562885407306705	-0.27742702729496027	-0.029913920510644128	-0.26062335359430217	0.012047715109329435	-0.23646223030782496	0.05100311718743561	-0.2011165024857383	0.07841688128603874	-0.15654012098689782	0.07661430771163173	-0.11943182401935087	0.049738581714864644	-0.08444895588723467	0.021250241053870772	-0.040083748134358436	0.014869721183788103	0.00637714892024167	0.012779672097679433	0.051416018547295265	0.01738552942447794	0.09642448086346864	0.024693704776691413	0.14167749201445387	0.03386197289460031	0.18702266846555937	0.03492581800069483	0.23192445989961472	0.023970452113807994	0.27094003874579126	8.860184451224967E-4	0.29974760455273863	-0.034846804780021536	0.32173817572735897	-0.07478334384047522	0.34144984285457264	-0.1164043823903157
41	C. rideri	-0.31367637521749464	-0.11043663493564423	-0.2936365802785851	-0.07022534578511368	-0.2765603604435974	-0.029192882485152293	-0.2577560926662882	0.011818495802966206	-0.23067692865421022	0.0470699218193563	-0.19449175386475762	0.07193283004316607	-0.1515113962851459	0.06903701523760254	-0.11495597678214778	0.04388061636044472	-0.07498899372366465	0.02486815339244645	-0.033131291531536065	0.008602126622239699	0.010503648240599302	0.006035879896154487	0.05474585764916798	0.013153880582496117	0.09627391209316583	0.02982837867152085	0.14015884922757765	0.03759943026522318	0.18444226707847902	0.03535850668471135	0.22431033740321513	0.017811923901284665	0.2641512234121148	-0.0015781783388080645	0.29762850606380115	-0.03133893102701242	0.3229533114203297	-0.06815070878996052	0.3462178368589756	-0.10607447791792107
42	C. rideri	-0.3081609371655103	-0.11897651553917626	-0.2949691283917403	-0.07508268975252486	-0.27444308890350083	-0.03474648792850066	-0.25355643472529715	0.004807605461717442	-0.22992352373759475	0.04376032361504889	-0.1987911132765861	0.07671288052652359	-0.15557346131589087	0.06768640399765696	-0.11477896136953707	0.046865983931898975	-0.07578368437706863	0.024468711539214157	-0.03197078618970105	0.014032915188109736	0.012466497098043186	0.013750154601068704	0.055145391828460205	0.02923346487615737	0.09961149649440731	0.04053947499873188	0.14465956898320956	0.044652479230119224	0.18998708508274081	0.042241841107776484	0.2327562906778072	0.026232294333899186	0.26613389133030224	-0.0029903007810574075	0.2920989720097156	-0.04039925553385917	0.3140608430839142	-0.08035770977123873	0.3310310828638257	-0.12243157410156552
43	C. rideri	-0.2957170016553855	-0.12121172455083479	-0.2882246619075548	-0.07410881096398443	-0.271662291135764	-0.029454138894149762	-0.25491199991424396	0.014951792150968618	-0.22995406564688703	0.054658786629659895	-0.19896552049306887	0.0904939723138971	-0.15611643380587362	0.09878683332968421	-0.11780820078629245	0.07083569712818108	-0.0837136030108783	0.038476974238089136	-0.048866810104214765	0.006459074245288436	-0.007604141630462024	-0.014070594939404898	0.040566254526586805	-0.01405967294188104	0.08830318176531075	-0.008936221357313541	0.13326561711812213	0.004591728811231193	0.18054803932950533	0.014621989443725116	0.22742613931545783	0.01883501160855778	0.2744974616294806	0.011338864377771079	0.315356952432546	-0.011342547047055763	0.338628484645257	-0.053079536168962216	0.3549525993283583	-0.097787477413468
44	C. sebastiaoi	-0.3577156794696198	-0.08757323805091022	-0.32722766252553287	-0.05805711936974236	-0.29454840077625866	-0.03077767969366997	-0.2577183166270633	-0.011505979910322157	-0.21674020932465812	-2.467773885441345E-4	-0.17527222065036313	0.008439847898710596	-0.13379878964262273	0.017100013745043458	-0.09312247128173577	0.029975788000751867	-0.05329199812146832	0.04269756838250836	-0.012455172903030248	0.054735560166117296	0.029447231632180645	0.056462273386001474	0.07182743087788926	0.05565525820307273	0.1144171869583275	0.05839474342538174	0.15553473843945942	0.05034663563204468	0.19754572462198444	0.04682953064579414	0.23617197740971885	0.028618223144006093	0.258551979845216	-0.005839332365246953	0.2762948917788237	-0.04383371554843519	0.2858617800280103	-0.08513427641121044	0.2962379797307433	-0.126287323891351
45	C. sebastiaoi	-0.3585419217842035	-0.09056569786326257	-0.3280134391979841	-0.06088145063596535	-0.29552734797583946	-0.03335941570880897	-0.25767089244709285	-0.014775959976178886	-0.21683896982316686	1.5990047029018628E-4	-0.176084971698341	0.010192848531346107	-0.1346497938711908	0.021096479778517217	-0.09333224939009745	0.03277397638740036	-0.05201511683188247	0.04445833386898277	-0.010116197624967748	0.05219673630854464	0.03247975253065651	0.0551883209484238	0.07530794118809885	0.05660396937808322	0.11769490949775978	0.0555409670040276	0.16029211546378272	0.05853726762913146	0.20358242511240604	0.05677440641172819	0.23442010695331741	0.029718424062915912	0.25385247946562145	-0.007962659659991628	0.2687225279549494	-0.04797903932773873	0.2835408181047035	-0.08802656004544948	0.29289782437346973	-0.12969084756199584
46	C. sebastiaoi	-0.354835869253671	-0.08805963189004229	-0.32839871570348833	-0.05481991165531523	-0.29525023943779716	-0.02934011015766181	-0.2555038904995857	-0.016103339056070122	-0.2131055323749675	-0.0077909288950681575	-0.17287037386741286	0.0027697836075951734	-0.13484351013705048	0.020923408466040107	-0.09580423336687391	0.03834884816510917	-0.056014798149334015	0.05146120788097046	-0.0141586835154193	0.05781593656872014	0.02833600777279875	0.05537520858095955	0.0709811669603107	0.05207406865285654	0.11314003746014004	0.05670393387937414	0.1551855432315709	0.0568590185567831	0.19685212493442694	0.048921262742901775	0.23068917244597853	0.024435105641292	0.25633655935291466	-0.009550628524817882	0.2753238225484035	-0.04651905072775388	0.2895316107381722	-0.08700775015586254	0.30440980086088504	-0.12649643168001015
47	C. sebastiaoi	-0.3665998731811162	-0.08380676492199404	-0.3284974864587243	-0.0636932785498116	-0.29236378683479697	-0.041361877810254674	-0.2541687325539089	-0.02134725653561003	-0.2146305807739007	-0.004607712005462922	-0.17471301653305693	0.009566556081755006	-0.13371773709714976	0.022143582787432142	-0.09248907242002288	0.03303482335506966	-0.050312486458921314	0.043224123767574854	-0.008963057044745305	0.05330069538909402	0.03262474781346774	0.06170451988598821	0.0753977597504797	0.06774062415151563	0.11804971224908922	0.06868610573556683	0.16069716120141161	0.06369052942611382	0.2021518744538946	0.055106046559154895	0.23205789642996633	0.026137952713887743	0.25299415319874347	-0.011847355099170238	0.2689804663670806	-0.051463921029725	0.2816827711600482	-0.09243113810770512	0.2918192867321616	-0.13377625579341917
49	C. sebastiaoi	-0.35851215642898376	-0.09548574075750604	-0.3246592489263243	-0.06780890373531842	-0.2942789667649328	-0.037406879453539876	-0.2552203530968184	-0.018851999958125403	-0.21348658471085594	-0.008877810708971996	-0.1708354205359244	3.044595246964772E-4	-0.13157937796522698	0.017805941876383596	-0.09456853568144051	0.04060585359754343	-0.055411751093067715	0.05887726512082952	-0.01391389357726907	0.07103566223260208	0.029609364925251194	0.07301993906964627	0.07319871534826074	0.06781860834199419	0.11622058457690676	0.06736382101964121	0.16022086561133025	0.06541414274794966	0.19932969534424066	0.050833528050727175	0.23212994482517774	0.021755231650178713	0.25455999670436824	-0.015129329070094816	0.2732182647628915	-0.05497786060391536	0.2831890603770277	-0.096722876689926	0.29078979630538904	-0.13957305225479516
50	C. vanduzeei	-0.34553420462765916	-0.0979358901318041	-0.3177796613649927	-0.06581797024847968	-0.28779993707169776	-0.03362824312497699	-0.25888025672266124	-0.0025977185074161566	-0.22532281512530256	0.023036190464827903	-0.18570661053143384	0.03444672049957692	-0.1423296604427416	0.03377505948327676	-0.10010087724307962	0.03416749957653247	-0.056764000784524565	0.03460139026896102	-0.013465941314841969	0.03614449063748741	0.028803257176218407	0.03542951091792159	0.07111202746985903	0.03360742815157067	0.11310541907615841	0.04065305588535865	0.15501988723739332	0.049913365469798424	0.19724929561051208	0.05030218126192443	0.23571171873410188	0.03167367830056283	0.26569065769064315	0.0016236222105524556	0.28156249822982077	-0.037822514996303236	0.2897407031331243	-0.07977032139738888	0.2956885008711024	-0.12180153472198146
51	C. vanduzeei	-0.3322905311196864	-0.11216783561813186	-0.31073310838849943	-0.07483473927171527	-0.2869065999245183	-0.03931632853668298	-0.25980062991684066	-0.0055117844539722405	-0.226834529620807	0.021746651765227703	-0.18779080214912028	0.04043665749885922	-0.1449203989804849	0.04315700415134163	-0.1029492847756997	0.04474207067502814	-0.05996800312801731	0.04644491238808725	-0.016422485945809008	0.043097965741126724	0.025776182443726023	0.042664158021635167	0.06853560066411417	0.046387723416428675	0.11095817841838898	0.053148031652058864	0.1543933148493526	0.05080938614569497	0.19479726331599775	0.03891107352304081	0.23395497167178889	0.01966191612571846	0.26948825693030715	-0.0041419603287929305	0.2861198658068883	-0.042367913821942084	0.289913002638986	-0.08511184984707823	0.294679737209934	-0.12775513922593187
52	C. vanduzeei	-0.3307851485315835	-0.11826533883709237	-0.3090413573361895	-0.08095960077112863	-0.28522757577063107	-0.044348689616224214	-0.2582576894872743	-0.00925659423260181	-0.2275731039652626	0.020526808740091284	-0.1896457390433096	0.04069443774795837	-0.1471828690555922	0.04989437909358841	-0.10387720798497324	0.05340119664464747	-0.05986792915591723	0.052189406498427245	-0.016519671874512698	0.04895021147423556	0.026548859084024767	0.0475923427031294	0.07042253611196696	0.04732561414446757	0.11401570021382344	0.04895857461918178	0.15652251351070118	0.05138855393164646	0.19934825778523307	0.04514324283644092	0.2383107181496228	0.02567512322877899	0.26742286790297976	-0.005986901167172702	0.2786826159460645	-0.048105457379530335	0.286094762997908	-0.09082688154529707	0.29060946050292025	-0.13399042811354717
53	C. vanduzeei	-0.3420485253869667	-0.09850141852333699	-0.31660578646452986	-0.06443011221681476	-0.2899367570523962	-0.03130998117696126	-0.25946413573094235	-0.0021197420688451943	-0.22518867723721622	0.023139322418693393	-0.18438541247878726	0.031605505119589955	-0.14316973854819373	0.03681497157537103	-0.10004933535232755	0.03565900108808447	-0.0580122099219158	0.03436744400029853	-0.015974638756453267	0.03307658310213223	0.026598512811980786	0.03625394303433775	0.06917174592815901	0.03943207838426257	0.11079894848428692	0.04139144033520964	0.15364631641119686	0.042403370325908116	0.19554698165714648	0.042191081515953924	0.2347552364789252	0.028418656660356135	0.2669330925118636	5.354450599782262E-4	0.28895275550946387	-0.03414574025395222	0.29431570006244606	-0.07644091280707052	0.2941159270742588	-0.11834093557319464
54	C. difficilis	-0.3669427599777239	-0.0675813181402231	-0.3327696145550112	-0.04295819714136361	-0.29936817621171474	-0.017250726451409504	-0.25866592093095453	-0.006338783754556529	-0.21762131400093263	6.118041839218644E-4	-0.17529566826586318	0.0034453714900779114	-0.13423661248132773	0.010345370402917553	-0.09238851664375643	0.01613633107659891	-0.05038608513995597	0.022876155518822258	-0.009172401193723975	0.030717333775037357	0.032677710546139216	0.03650995981562884	0.07325706748070686	0.04639278798321268	0.11481595076033371	0.04447997380980947	0.15622021889179225	0.04161882333271339	0.1980696272214061	0.047402175131865884	0.23789917979993133	0.04086303214635332	0.2647177484084457	0.00826969033743687	0.28081935060221763	-0.03037183127594025	0.28965827862701904	-0.07172895541049604	0.28871193706297354	-0.11343899683040737
55	C. difficilis	-0.3700906198075041	-0.05660531190405124	-0.33346522285604585	-0.03697776075019482	-0.2953957958841733	-0.02196249607767794	-0.25730879466549866	-0.006970493568296966	-0.21696007649607896	0.002434285092394753	-0.17592411501132882	0.00906652011692383	-0.13495509152149468	0.014787036342021723	-0.09405824824950168	0.019607038106977344	-0.053161646608015686	0.024431064402339206	-0.012192583766244911	0.030148223202210233	0.0290279238654726	0.027769669802551397	0.07046218996847	0.028066722800307232	0.11189698413859155	0.028367821323001224	0.1526541519187681	0.031409944102693516	0.19355225602131373	0.036222636488876775	0.23511813983685434	0.038250700866002255	0.2684284165891763	0.015777590834033368	0.2852050910446211	-0.022452098524248912	0.2992780367543366	-0.060486531921450835	0.297889004728281	-0.10088456073441245
56	C. difficilis	-0.3738188012228754	-0.04938898291489953	-0.3365480478501614	-0.03145523093928451	-0.29739059073959156	-0.017664982715853633	-0.2563465675613357	-0.008033179593913871	-0.21547939877860509	-0.003494605243535266	-0.17370803326423462	-0.0020722512453488807	-0.13285817810977787	0.0013754476306393655	-0.09184793074931791	0.008845963594678038	-0.05079756889134801	0.017332837391101776	-0.010754685282394585	0.02586358984089471	0.03025879961258297	0.033336780380421205	0.07220127080413034	0.03875393583279958	0.11317551366162346	0.04522800267218212	0.15406867471833013	0.04967692917280154	0.1956854749926202	0.04699841070833853	0.23498297004113758	0.03726650612371175	0.26337274507921243	0.008676639429623153	0.28435764179650075	-0.026755876568421773	0.29600252211155115	-0.0669024134738629	0.2954441896319538	-0.10758752008207066
62	C. impicticornis	-0.35910109976668075	-0.07053692818633833	-0.33170711134292097	-0.04090217842185491	-0.2953865698345929	-0.019152893841185643	-0.2577061572997069	-0.004593766935515373	-0.21738809377869903	0.007263021827368557	-0.17731888099516438	0.014811686793488942	-0.13602891584641058	0.02151902824213231	-0.09537873304000902	0.025977671580402453	-0.053896101097240044	0.03165697707386454	-0.013498430962372129	0.03182199180043764	0.027419453271402647	0.023585918882531337	0.06884335338824457	0.02394319646706365	0.10968788416477789	0.027379447308323816	0.14995280927376425	0.033891450341379546	0.18944434057519074	0.044501481490150555	0.22824649501648814	0.03053619780412601	0.2622359448505345	0.008211048599411602	0.2874997623476016	-0.024267079288990218	0.30429169100017867	-0.0625947698966251	0.3097883600756146	-0.10305150164017224
63	C. impicticornis	-0.3606776653735831	-0.06842447243741565	-0.33207437300059456	-0.03807195560669602	-0.29653896187484347	-0.018110768693587895	-0.2573801726476637	-0.006560435174788763	-0.2169407420228031	7.510576423901925E-4	-0.17654723980474357	0.009116980481824164	-0.1360496849798459	0.015334330926029826	-0.094432776271635	0.020528793151284523	-0.05383401190299137	0.024605466494674988	-0.012216561306604815	0.029803057238676926	0.02838333232541927	0.033878473506774004	0.07010322338485661	0.03693703132337348	0.11080536914874832	0.03887781114256798	0.1524745919092784	0.04300558975898778	0.19317599151944653	0.0449384926835287	0.2313784525690992	0.03173256784085168	0.2647834949153618	0.006488716973087727	0.28575189895077197	-0.027936106004082695	0.2962697311123786	-0.06822441701584295	0.30356610334994905	-0.10867021423163895
64	C. impicticornis	-0.3716663731351734	-0.0551083622614337	-0.3380401828025791	-0.031170627916252774	-0.2981060784296182	-0.01640546208597204	-0.257331777296276	-0.010261645478253936	-0.2152572914229661	-0.0062041016425969965	-0.17454606428187738	9.282409360474378E-4	-0.13275512211203086	0.008130500700150149	-0.09214056011006282	0.016289843358734193	-0.05024989847538234	0.022410646048886228	-0.008820598896851835	0.02199376423149622	0.03337834060114625	0.02489126251184766	0.07399624804963535	0.033056517464845156	0.1154848768495678	0.043476024374693924	0.15610355630751696	0.05164209212531863	0.19661841937468666	0.06086336625320886	0.2294354869577606	0.036810790702757376	0.2574581483952621	0.005736995537635847	0.2814433673391942	-0.029017172592732718	0.2938816560895695	-0.06813709719234416	0.3011138469984787	-0.10992557507603597
65	C. impicticornis	-0.3642757081301363	-0.06062844551737848	-0.33413229916837284	-0.03380508368606241	-0.2971176197871591	-0.01556011191570042	-0.2563834974292441	-0.006435790138263665	-0.21615175343375898	-6.660562500946758E-4	-0.17503855762271378	0.006306492476963757	-0.13479403487879277	0.012031484795366452	-0.09314383309621882	0.015824673329368932	-0.0523664270379554	0.01839297256442825	-0.011765846846258735	0.022013706114709264	0.029174095388845408	0.030010703025030307	0.06993624376479153	0.03906034483510487	0.11018232625743078	0.04478394892241388	0.15165697851543328	0.04963174105275299	0.19279178903381675	0.05008843796466825	0.22748848439314717	0.031046208365867578	0.25728286727052824	0.002487087287871878	0.2814561389781411	-0.03137485293869503	0.2994759661562079	-0.06737225829440202	0.31572468767226913	-0.10583520199394925
66	C. impicticornis	-0.3623367697199451	-0.05571692318962805	-0.3332281036845104	-0.028910374082424778	-0.29589819620327973	-0.012260604338944402	-0.2565067202197098	-0.0021265307736268863	-0.21647487875712407	0.0035467322968193056	-0.17612060328156853	0.006972794742304091	-0.13622834442226134	0.013697244421528018	-0.0957146928728685	0.015981212492498304	-0.05520132084050113	0.018269836121171498	-0.01499773832049656	0.02277559338434902	0.025362514355651306	0.026168816395859735	0.06492691323502474	0.02719418144663208	0.10639545340383527	0.0307503130424998	0.14706783636929074	0.03193192760068311	0.1867868202988287	0.03183699258519085	0.2272726400462326	0.026158664955755567	0.2635934236329727	0.009680020520329076	0.2924184690025443	-0.018051110636261664	0.3088533759428198	-0.05431546758182735	0.32002992203506275	-0.09358331940290823
67	C. impicticornis	-0.3709973282022192	-0.04567575651497109	-0.33981341636357115	-0.01905714124193822	-0.30005386297538333	-0.009806716097109782	-0.2577739359472081	-0.007562778210042923	-0.21669944542550268	-0.001902981089273361	-0.1755543275369282	0.0013592143934335124	-0.13444841164664156	0.0069089834994994145	-0.09332037643861332	0.011270386576983808	-0.05095259600339067	0.012163991187594921	-0.009724607692288745	0.01187064741749132	0.031456605309404896	0.013901467972715794	0.07258955801024086	0.018271561568811826	0.11241022399652739	0.02962903156764836	0.15220643252632307	0.042145639309380825	0.19328852899334928	0.04882469814614826	0.23344965385695393	0.04255047833112667	0.26691781398601633	0.01851475408993611	0.2865517973724802	-0.01756448000389655	0.29685341340034793	-0.057381551974045014	0.3036142807801031	-0.09845944892949329
69	C. obstinata	-0.327717776360674	-0.10296754109802603	-0.31248981248233454	-0.06381386296524509	-0.28875609337233543	-0.028848987769394773	-0.2620646262786813	0.0038387690262309884	-0.22803363424967477	0.027762430933724117	-0.18783184936429623	0.038355023898419105	-0.14596060426266613	0.04297377726116703	-0.10415885485954698	0.04139848672327145	-0.061603797289329	0.040807797891623816	-0.019573063112322733	0.03750163455192925	0.021704828601924818	0.03321057553986413	0.06437573402896736	0.03175215419718257	0.10588240857712987	0.025730401388836897	0.14802842746695885	0.021555443078679324	0.18857578505836065	0.0295185038025347	0.23007438913127562	0.023457126839430954	0.26783310459454696	0.005397874727237979	0.29102435338003224	-0.029604042211172292	0.30586020129020325	-0.06836302821073034	0.3148308795024623	-0.10966253760556446
70	C. obstinata	-0.3315155315354818	-0.09893646231236056	-0.31612947871102015	-0.05921818100007006	-0.29157405577889334	-0.024930232222250978	-0.2632659899371645	0.006133361210613544	-0.22599536959869332	0.022998083673911738	-0.1842457654464379	0.027070644805456234	-0.14183015933100626	0.02243710060191098	-0.09981339056807637	0.02301640348107166	-0.05826146862134228	0.029684811726452064	-0.016708906720172736	0.0363542195109853	0.024777708919255143	0.04389100822188328	0.06646361020463755	0.04882015138169114	0.10808338457681996	0.05462089266779547	0.15030065129278192	0.052593608011789694	0.19144193829268502	0.04173187523999683	0.22728791217837713	0.0199504456578542	0.25756553172763774	-0.009276252706490996	0.28535115545116974	-0.040458804283106796	0.30569374120573417	-0.07746546348526083	0.3123744823991908	-0.11901721018187111
71	C. obstinata	-0.3315665126409624	-0.09841773226030226	-0.3138156384538369	-0.0600282343142884	-0.293999543306378	-0.023145822260466603	-0.26477101586506036	0.006077782847627056	-0.2266034419902499	0.02483075180071667	-0.18601038757736743	0.03391882460133315	-0.14327214893640264	0.03512533512678312	-0.10142469157542458	0.03618950102495822	-0.059159532895115496	0.034583635805033916	-0.01778440253733172	0.032839170443380084	0.02400880121732179	0.02842189587387452	0.06655327300604234	0.025035067670961704	0.10812309664641637	0.027882724646841814	0.15002632151080664	0.03443029031274132	0.19117789182051942	0.039944310427081235	0.23277349889735205	0.030919430365961634	0.26351085920170925	0.003761778532740765	0.2863079548960588	-0.031033196883968862	0.30341896399953483	-0.07037079675400384	0.31250665458236754	-0.11096471700700522
72	C. obstinata	-0.3387723121421702	-0.09578264587124577	-0.3180122454819478	-0.05972666069180934	-0.2922613703924487	-0.02583400313182757	-0.2621953987783427	0.00342211420321812	-0.22409015180668085	0.019319864106753445	-0.1832449769684062	0.029682259018632865	-0.14199907323786115	0.03275958438044002	-0.09989996942466846	0.035070418866532976	-0.057978628417652736	0.04061800277714209	-0.016510575426883077	0.039649736899720775	0.025179802766748957	0.03463565732676869	0.06615010645388254	0.02795965267609598	0.10833862431003324	0.02865415613415872	0.15039385194106267	0.031774871860533634	0.19150652364324952	0.03727568697149915	0.23243018304188295	0.03139808157899736	0.26241357551381006	0.0030016993605181154	0.285464926734419	-0.03227364564088606	0.30298043571054456	-0.07029069931274542	0.3101066719614286	-0.111314131512497
73	C. obstinata	-0.33939436895680886	-0.09532919430845602	-0.3151147920451443	-0.06111232891850514	-0.28979036115388246	-0.027661653185675053	-0.26106324028692496	0.0016934740117673652	-0.2246349422881123	0.02300170437796525	-0.18445737273451537	0.03196367602435354	-0.14316761907756653	0.03371067367140457	-0.10132262330945895	0.031850430871058585	-0.05940979562509703	0.035537189826438054	-0.017774375720491408	0.04102683823767625	0.02379338902778359	0.04096937331718477	0.06605561254397838	0.03640666088604021	0.1067933949867161	0.02976494858240002	0.14863911803651444	0.027905893660280977	0.19083011237254976	0.029787226440115232	0.23204936611901764	0.025972867516499687	0.26841342589146144	0.005714515814557376	0.29049194516432575	-0.029669635774535214	0.29869897905298326	-0.07088550552195452	0.3103641480026722	-0.11064715552861633
74	C. obstinata	-0.3357137796431684	-0.09295324539570615	-0.3166151058656419	-0.05581875352698442	-0.293457552343242	-0.021614404245803236	-0.2621886999453215	0.006731622059427081	-0.2258752081132117	0.026037699366579837	-0.184686641058999	0.03180165074363572	-0.1429327692367894	0.034069413616265525	-0.10075644235780534	0.0337172404761559	-0.059452375295734806	0.03322559262392232	-0.0177250181547384	0.03011816135525879	0.02400266361338659	0.027009114967989963	0.06485825931297931	0.02375994344534549	0.106586219151171	0.020653185790377723	0.14721317448967497	0.0298964927852145	0.18854431776916067	0.034774688414922844	0.23055005793785277	0.029903454126186474	0.2638863765954332	0.006611261075483252	0.2874230772663304	-0.028119873192516305	0.30599757035277075	-0.0654476468524704	0.320341875525893	-0.10435559763328577
75	C. obstinata	-0.34109077919622244	-0.08860717461037201	-0.31761519910337893	-0.054763579557571815	-0.29212007695779435	-0.02257198707804173	-0.2604806396713019	0.0037504502003893672	-0.22343029381991583	0.02227831899706691	-0.1822526060529387	0.02732884465169632	-0.14070722409112316	0.02870977281857637	-0.10007853292305725	0.0299973523405958	-0.058625106732971	0.03229388133610203	-0.01726320288250206	0.03550727284132577	0.023916274004304572	0.031296013365961516	0.06509579115520202	0.027085136752070502	0.10471577746547174	0.03845577105371529	0.14543666823218393	0.03882757852312928	0.1867995143964764	0.03278175783987744	0.22596157937148645	0.02095474169224261	0.2605377030800413	-5.961193426290562E-4	0.2886018505073863	-0.031135611073693274	0.30969562506208814	-0.06607824132230154	0.3229028781565655	-0.10551417942813887
76	C. obstinata	-0.33910371090387526	-0.09679162128348295	-0.31466325233876835	-0.06292097991248476	-0.29021864369484207	-0.029053705523069247	-0.2610631073259485	2.1845987609769163E-4	-0.22407808118487646	0.01929423429792333	-0.18362466001993333	0.029414042875962398	-0.14189918231724089	0.03542955813067082	-0.10075089361976139	0.038844372851839136	-0.05934237113095032	0.0397484040164079	-0.01709630300849514	0.040739671130478425	0.024746549091612384	0.03745691654881388	0.06641592947170363	0.03584917448348489	0.10773837985731811	0.03759135596005278	0.1493211145170087	0.03682098109321459	0.1906432266220658	0.03855959145537372	0.23017580148062347	0.024871348750426445	0.2602065867186936	-0.0033519838148478726	0.28639064044011564	-0.035366383580947576	0.30471570749287646	-0.0732761711979206	0.31148626985267264	-0.11407726615799231
77	C. pengue	-0.3463032017316936	-0.0869633238699615	-0.3221794817242322	-0.05086950665528338	-0.29478903361913167	-0.01808016238936829	-0.2630886893153339	0.010606408919267098	-0.2243663922834345	0.029013895639289466	-0.18316947719238744	0.022496556548314568	-0.14067572447876356	0.013337599073363716	-0.09814269218957464	0.010722541997436337	-0.055444466141478486	0.013742425730824438	-0.012203808074801396	0.019642483270437546	0.029868805814910002	0.027249829772223847	0.07131452560062215	0.03944771621851427	0.11401469274859216	0.04247014666338259	0.1562132026142201	0.04916150602656456	0.1979091409475414	0.059516411348572905	0.23455900049167358	0.038302952550006236	0.26155820931037327	0.005456988393849716	0.277357062973526	-0.034549416102850464	0.2931358826096127	-0.07456787432157842	0.30443244363975847	-0.11613717881300456
